TYPE,WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO3,ISO3
Polygon,555529802,555529802,1,Pizzo della Battaglia,Pizzo della Battaglia,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,8.94,8.96243167791399,Not Applicable,0,Designated,1998,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529825,555529825,1,Monte Pelato,Monte Pelato,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,39.08,39.1791409181833,Not Applicable,0,Designated,1998,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529827,555529827,1,Fondali dell'isola di Salina,Fondali dell'isola di Salina,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,2,15.65,15.6866126704,15.65,15.6866131494822,Not Reported,0,Designated,1998,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529849,555529849,1,Pizzo Muculufa,Pizzo Muculufa,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,9.69,9.71162142200503,Not Applicable,0,Designated,1998,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529984,555529984,1,Canale su Longuvresu,Canale su Longuvresu,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,0.0857,0.0858566536789511,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,Regione Autonoma Della Sardegna,http://buras.regione.sardegna.it/custom/frontend/viewPart.xhtml?partId=4ee5f3e3-8c20-45e9-9c8e-19b6571c32d8,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529836,555529836,1,Monte San Calogero (Sciacca),Monte San Calogero (Sciacca),Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,1.27,1.27338759983771,Not Applicable,0,Designated,1998,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529846,555529846,1,Sughereta di Niscemi,Sughereta di Niscemi,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,32.13,32.2110274791698,Not Applicable,0,Designated,1998,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555580614,555580614,1,Lago di Pergusa,Lago di Pergusa,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,4.28,4.28817575867961,Not Applicable,0,Designated,1998,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529854,555529854,1,Lago di Ancipa,Lago di Ancipa,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,15.19,15.2277472282697,Not Applicable,0,Designated,1998,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529860,555529860,1,Contrada Caprara,Contrada Caprara,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,11.31,11.3338577940975,Not Applicable,0,Designated,1998,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529989,555529989,1,Stagno di Piscinnì,Stagno di Piscinnì,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,1,1.068,0.786709,4.45,4.45719000793373,Not Reported,0,Designated,1995,Federal or national ministry or agency,Not Reported,Regione Autonoma Della Sardegna,http://buras.regione.sardegna.it/custom/frontend/viewPart.xhtml?partId=4ee5f3e3-8c20-45e9-9c8e-19b6571c32d8,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529990,555529990,1,Serra is Tres Portus (Sant'Antioco),Serra is Tres Portus (Sant'Antioco),Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,1,0.6525,0.641191,2.61,2.61363817724455,Not Reported,0,Designated,1995,Federal or national ministry or agency,Not Reported,Regione Autonoma Della Sardegna,http://buras.regione.sardegna.it/custom/frontend/viewPart.xhtml?partId=f1566057-71c1-4f28-a170-4abe3c32e673,State Verified,1832,Not Reported,ITA,ITA
Polygon,555580520,555580520,1,Padule di Bolgheri,Padule di Bolgheri,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,1,0,1.689444,5.77,5.77149253847869,Not Reported,0,Designated,1995,Federal or national ministry or agency,Not Reported,"W.W.F. Italia. Via Garigliano 57; 00198 Roma. Tel. 06/844971. Enti Locali. Sede Amministrativa: C/O Comune - 57022 Castagneto Carducci (Li).",Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555580645,555580645,1,Valle dell'Inferno e Bandella,Valle dell'Inferno e Bandella,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,8.93,8.93350578467564,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,Provincia Di Arezzo - Enel,Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555580650,555580650,1,Brughiere dell'Alpe di Poti,Brughiere dell'Alpe di Poti,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,11.43,11.4261009000256,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555528867,555528867,1,Monte Cetona,Monte Cetona,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,16.04,16.0414847158882,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529869,555529869,1,Isole dei Ciclopi,Isole dei Ciclopi,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0.000254,0.001842,0.0254,0.0254395657989388,Not Applicable,0,Designated,1998,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529874,555529874,1,Poggio S. Maria,Poggio S. Maria,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,8.07,8.0855544005349,Not Applicable,0,Designated,1998,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529875,555529875,1,Pineta di Adrano e Biancavilla,Pineta di Adrano e Biancavilla,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,23.78,23.8396996636629,Not Applicable,0,Designated,1998,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529879,555529879,1,Bosco di Milo,Bosco di Milo,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,0.82,0.820728665195196,Not Applicable,0,Designated,1998,Federal or national ministry or agency,Not Reported,Parco Regionale Dell'Etna,Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529876,555529876,1,Pineta di Linguaglossa,Pineta di Linguaglossa,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,6.05,6.06199961109213,Not Applicable,0,Designated,1998,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529877,555529877,1,"Monte Baracca; Contrada Giarrita","Monte Baracca; Contrada Giarrita",Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,17.16,17.2031758505623,Not Applicable,0,Designated,1998,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555580616,555580616,1,Valle del Bove,Valle del Bove,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,31.01,31.0842845810962,Not Applicable,0,Designated,1998,Federal or national ministry or agency,Not Reported,Parco Regionale Dell'Etna,Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529977,555529977,1,Monte Arcuentu e Rio Piscinas,Monte Arcuentu e Rio Piscinas,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,3.4458,2.933576,114.86,115.097832637171,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,Regione Autonoma Della Sardegna,Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529880,555529880,1,Bosco di S. Maria La Stella,Bosco di S. Maria La Stella,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,1.33,1.33172350380829,Not Applicable,0,Designated,1998,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529889,555529889,1,Alto corso del Fiume Irmino,Alto corso del Fiume Irmino,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,12.55,12.5839764330892,Not Applicable,0,Designated,1998,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529896,555529896,1,Cava d'Ispica,Cava d'Ispica,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,9.47,9.49238841571646,Not Applicable,0,Designated,1998,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529905,555529905,1,"Valle del Fiume Anapo; Cavagrande del Calcinara, Cugni di Sortino","Valle del Fiume Anapo; Cavagrande del Calcinara; Cugni di Sortino",Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,46.98,47.1019270778153,Not Applicable,0,Designated,1998,Federal or national ministry or agency,Not Reported,Corpo Forestale Di Siracusa,Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555528987,555528987,1,Selva di S. Nicola,Selva di S. Nicola,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,0.0565,0.0565129692254373,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,Provincia Di Pesaro e Urbino,Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555528988,555528988,1,Alpe della Luna - Bocca Trabaria,Alpe della Luna - Bocca Trabaria,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,26.24,26.2354438882791,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,Ambito n. 1 - Unione montana del Montefeltro,http://www.norme.marche.it/Delibere/2015/DGR0581_15.pdf,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529907,555529907,1,Grotta Monello,Grotta Monello,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,0.61,0.616368692637035,Not Applicable,0,Designated,1998,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529911,555529911,1,Cava Palombieri,Cava Palombieri,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,5.52,5.53876134139645,Not Applicable,0,Designated,1998,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529913,555529913,1,Cava Cardinale,Cava Cardinale,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,20.43,20.4835538976342,Not Applicable,0,Designated,1998,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529925,555529925,1,Monte Russu,Monte Russu,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,1,6.7626,7.122403,19.89,19.9250017363538,Not Reported,0,Designated,1995,Federal or national ministry or agency,Not Reported,Regione Autonoma Della Sardegna,http://buras.regione.sardegna.it/custom/frontend/viewPart.xhtml?partId=f1566057-71c1-4f28-a170-4abe3c32e673,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529929,555529929,1,Stagno di San Teodoro,Stagno di San Teodoro,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,1,2.542,3.428449,8.2,8.20926557835665,Not Reported,0,Designated,1995,Federal or national ministry or agency,Not Reported,Regione Autonoma Della Sardegna,Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529930,555529930,1,Capo Caccia (con le Isole Foradada e Piana) e Punta del Giglio,Capo Caccia (con le Isole Foradada e Piana) e Punta del Giglio,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,1,36.309,34.045909,74.1,74.226602162778,Not Reported,0,Designated,1995,Federal or national ministry or agency,Not Reported,Regione Autonoma Della Sardegna,http://buras.regione.sardegna.it/custom/frontend/viewPart.xhtml?partId=f1566057-71c1-4f28-a170-4abe3c32e673,State Verified,1832,Not Reported,ITA,ITA
